8.773963817085318750e-04,1.421235120360631321e-01,2.547836235024002194e-02,9.277874236285736653e-02,1.889501053239365513e-01,3.140759621850319760e-01,2.637014760277279213e-01,2.934219278408697340e-01,2.693681286499434724e-01
2.157267842861107770e-03,1.032735962366413372e-02,1.805914526163206746e-01,3.025926395298900728e-01,2.816582199999660419e-01,2.215711456625602260e-01,3.045613818719641319e-01,2.967831491715317016e-01,2.479730763148393358e-01
-2.127805198046599060e-04,1.086197496031812842e-01,3.159317781654382568e-02,2.031152253690400311e-01,2.671314710831994010e-01,2.292326141818600560e-01,2.301591700787440631e-01,2.433622137317322520e-01,2.362218384350274758e-01
3.725837797170037085e-03,3.149833053672413535e-02,7.873983343910757882e-02,1.488667379658735190e-01,1.574974625518566484e-01,2.853164531311789265e-01,2.237035090092635015e-01,2.747116959165978867e-01,2.541525088522553766e-01
4.751397627571008267e-03,7.313364123430698971e-02,1.593944081482504826e-01,2.368472258776632977e-01,1.370164961525446867e-01,2.128402835102336244e-01,2.537689630792793194e-01,2.791672508024704014e-01,3.481227347418217599e-01
-1.173723279093411356e-03,2.390109530659005610e-01,2.038135431901826056e-01,1.902696539340176796e-01,1.413084300337879573e-01,3.075776009457520943e-01,2.779217662037225534e-01,2.783396988391033666e-01,2.865097906199063904e-01
2.381349264905241025e-03,4.808866907538451169e-02,2.720639665548086478e-02,5.035026656431223352e-02,1.356281738176540463e-01,2.371181641232039949e-01,2.566820215658530691e-01,2.082638077895312689e-01,2.196919603137820476e-01
3.566373446238124863e-03,7.091215781529305352e-03,5.840472779680917076e-02,9.015022571574271559e-02,2.237212692568791572e-01,2.840709685324310785e-01,3.002089875733059410e-01,2.511748332945694107e-01,2.672221617093218371e-01
1.933186420816975382e-03,1.157284422241195918e-02,8.888023811579645606e-03,6.519594418294265281e-02,3.081810714870750201e-01,2.530279450883374248e-01,2.046441181744204085e-01,2.012828968437584132e-01,2.408587745731447516e-01
2.157267842861107770e-03,3.152597464554608361e-03,8.819395333476046095e-02,1.048530655982303356e-01,2.813173743967892770e-01,2.248072895046950570e-01,2.601380901763347131e-01,3.445676621978231435e-01,3.114172153292098510e-01
2.999993953958259019e-04,8.724402806950455266e-03,3.101248739069654148e-01,2.714974689757759796e-01,1.112992797274898055e-01,2.020156015273057437e-01,2.955981249901988295e-01,3.142698133983686248e-01,3.098142585124961657e-01
8.754633015657925857e-03,4.555499970808955107e-02,2.377956986758602009e-01,9.554064980589373202e-02,1.408561105360023880e-01,2.099918420947721187e-01,2.571645712723460431e-01,3.473858734045771612e-01,2.841658158122508104e-01
-1.781350474113588354e-03,3.130447932338747269e-02,1.117005857480814768e-01,2.414841620157805735e-01,2.505713627532465404e-01,2.195283393091528590e-01,3.154892244421062530e-01,2.959212103457599663e-01,2.327876867258587001e-01
-1.845967545225809386e-03,1.695495500516842197e-02,5.414302412427336730e-02,1.923207735948196107e-01,2.410443124790868641e-01,2.599264787153824363e-01,2.891560675146366277e-01,2.574574264191997197e-01,2.970718476646880823e-01
7.186063061348997409e-03,2.621106703378736288e-02,1.700898559889539030e-01,8.575928790098247267e-02,1.717052827667594206e-01,3.154246073709940368e-01,2.091559768240105199e-01,3.036389826287774207e-01,3.184971302084996791e-01
9.426877281790323887e-03,4.078467277405054686e-02,6.413599749013693119e-02,4.047110402989465561e-01,1.189044444830719693e-01,3.591714981467937773e-01,2.832007163992647514e-01,3.052638563468040300e-01,3.127356303064644516e-01
3.053593531037639055e-03,1.983778328303467675e-02,2.477173122170287303e-02,9.778977733372962167e-02,2.100179156497823107e-01,2.807660509654867909e-01,2.579743629880974498e-01,2.032350125710433997e-01,2.821751565688637720e-01
9.491494352902545353e-03,2.589213833192353584e-02,9.049522797261673468e-02,1.532191322645317377e-01,2.264571031449053307e-01,2.645331846447922519e-01,3.048240068101102929e-01,2.285906001244351338e-01,2.506015929619540006e-01
3.277674953081771442e-03,-5.317092216684843504e-04,7.406435378488826493e-02,2.857687726289644958e-01,1.384036848546087717e-01,2.610427291719057963e-01,2.844159707893050837e-01,2.917887408154485884e-01,2.944735612262808777e-01
4.527316205526876747e-03,4.290040950596470809e-02,1.309455144888667100e-01,1.574808359370675204e-01,2.883587457599771087e-01,2.082857246908441928e-01,2.355412808615005293e-01,3.077672955053915027e-01,2.426597392568923817e-01
-1.557269052069455966e-03,9.827761732674643314e-02,1.010353681160855305e-01,1.851803982981148344e-01,1.585366259761759877e-01,2.748409300588223192e-01,2.891299939596264634e-01,2.670585407046926485e-01,2.555011540382174373e-01
6.533149596644003548e-04,1.881222345263370427e-02,3.601434584001153572e-02,1.579373120885503579e-01,2.621975231445312082e-01,1.409675844306112202e-01,2.407295404309203191e-01,2.692086642990115797e-01,2.844503576517098398e-01
4.238617712370522893e-03,3.553179613351852006e-02,4.098909865609718373e-01,3.710452274152473140e-02,1.994214717425958627e-01,2.850923717091348175e-01,1.635351909859563968e-01,2.647874962755438766e-01,3.530483693730954164e-01
1.549640647840929905e-03,6.259507164464996401e-03,1.984193993673195530e-02,1.799962953823923129e-01,2.413330109722432171e-01,3.016180931766829776e-01,2.934782316045874140e-01,3.415899866401371776e-01,1.974391258066034160e-01
1.579870856548401797e-03,7.297417688337506925e-02,1.878391451539369594e-01,1.015481480312860063e-01,3.970881152957487781e-01,2.675410904111856780e-01,2.733067469669181460e-01,2.154604868499536974e-01,2.879668866796065152e-01
